"week","weekly_total","weekly_inf1","weekly_inf2","weekly_inf3","weekly_inf4","weekly_p1","weekly_p2","weekly_p3","weekly_p4","weekly_y1","weekly_y2","weekly_y3","weekly_y4","date"
160,18,12,0,6,0,0.666666666666667,0,0.333333333333333,0,242.985113987213,0.701357445014563,108.259853169286,2.96808534951025e-17,2003-01-25
161,21,13,0,8,0,0.619047619047619,0,0.380952380952381,0,244.825472915376,0.35014023653007,126.635985022388,1.41962602160622e-17,2003-02-01
162,14,9,0,5,0,0.642857142857143,0,0.357142857142857,0,255.322739315793,0.171781091781972,150.45579490671,6.790027252936e-18,2003-02-08
163,13,7,0,6,0,0.538461538461538,0,0.461538461538462,0,283.834530473381,0.0834213753522207,167.360158144549,3.24764898599484e-18,2003-02-15
164,17,8,0,9,0,0.470588235294118,0,0.529411764705882,0,288.91624851351,0.0402667197240001,173.140142554087,1.55334044228949e-18,2003-02-22
165,11,10,0,1,0,0.909090909090909,0,0.0909090909090909,0,278.524406715849,0.0193658717499618,176.022882203736,7.42957918191694e-19,2003-03-01
166,20,15,0,4,1,0.75,0,0.2,0.05,260.049557234461,0.00929345216852557,195.287254228363,3.55354469101542e-19,2003-03-08
167,12,6,0,6,0,0.5,0,0.5,0,270.273043080284,0.0044539256440684,183.091536416066,0.328483847264091,2003-03-15
168,16,8,0,8,0,0.5,0,0.5,0,307.791774122486,0.00213285916185901,151.910366394756,5.17105405787811,2003-03-22
169,24,16,0,7,1,0.666666666666667,0,0.291666666666667,0.0416666666666667,332.249139668619,0.00102087439357012,141.219838955011,9.12170362332012,2003-03-29
170,13,11,0,2,0,0.846153846153846,0,0.153846153846154,0,313.907645200335,0.000488491055947159,169.315612972555,8.83458614570641,2003-04-05
171,17,11,0,6,0,0.647058823529412,0,0.352941176470588,0,324.618099270516,0.000233703588806821,196.434697726128,12.1645189488277,2003-04-12
172,27,20,0,7,0,0.740740740740741,0,0.259259259259259,0,366.213571288276,0.000111796684665514,197.275035149065,12.2783671271374,2003-04-19
173,18,13,0,5,0,0.722222222222222,0,0.277777777777778,0,401.862149328411,5.34768101206679e-05,189.833373368928,8.60604234144609,2003-04-26
174,28,18,0,10,0,0.642857142857143,0,0.357142857142857,0,455.035566922644,2.55791452132018e-05,197.987700977901,5.02069090827172,2003-05-03
175,30,24,0,6,0,0.8,0,0.2,0,486.793108011906,1.22348053465627e-05,203.203905227549,2.6734625958403,2003-05-10
176,39,29,0,10,0,0.743589743589744,0,0.256410256410256,0,516.657742585101,5.85197551766186e-06,222.155554431045,1.35720389420952,2003-05-17
177,40,28,0,12,0,0.7,0,0.3,0,602.685654550328,2.79901126684429e-06,237.637733357761,0.671323220814069,2003-05-24
178,28,22,0,6,0,0.785714285714286,0,0.214285714285714,0,725.553472435227,1.33876659338741e-06,255.843534399028,0.327282079518208,2003-05-31
179,40,30,0,10,0,0.75,0,0.25,0,805.270184975377,6.40330169636987e-07,287.8978658675,0.158252379995905,2003-06-07
180,60,49,0,10,1,0.816666666666667,0,0.166666666666667,0.0166666666666667,843.541748280012,3.06268555975996e-07,293.916028531314,0.076163727616334,2003-06-14
181,45,33,0,12,0,0.733333333333333,0,0.266666666666667,0,864.879702353092,1.46487470935888e-07,290.826950514766,0.178969402489298,2003-06-21
182,60,46,0,14,0,0.766666666666667,0,0.233333333333333,0,998.558148482478,7.00645496301207e-08,310.17311274579,4.21296620984913,2003-06-28
